movie_code,movie_name,screen_national,sales_national,audience_national,production_year,release_date,running_time,age_restriction,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000341,보통사람,621,2956397623,383336,2017,20170323,122,15세관람가,91.0,8688,8.49,665,"평범하지 않았던 시대,평범하게 살고 싶었던 보통사람들의 특별한 이야기가 시작된다!열심히 범인 잡아 국가에 충성하는 강력계 형사이자 사랑하는 아내(라미란), 아들과 함께 2층 양옥집에서 번듯하게 살아보는 것이 소원인 평범한 가장 성진(손현주). 그날도 불철주야 범인 검거에 나섰던 성진은 우연히 검거한 수상한 용의자 태성(조달환)이 대한민국 최초의 연쇄살인범일 수도 있다는 정황을 포착하게 되고, 이로 인해 안기부 실장 규남(장혁)이 주도하는 은밀한 공작에 자신도 모르는 사이 깊숙이 가담하게 된다.한편, 성진과는 가족과도 같은 막역한 사이인 자유일보 기자 재진(김상호)은 취재 중 이 사건의 수상한 낌새를 눈치채고 성진에게 이쯤에서 손을 떼는 것이 좋겠다고 말하지만, 다리가 불편한 아들의 수술을 약속 받은 성진은 규남의 불편한 제안을 받아들이고 만다. 아버지로서 할 수 밖에 없었던 선택, 이것이 도리어 성진과 가족들을 더욱 위험에 빠트리고 그의 삶을 송두리째 흔들기 시작하는데…"
1000342,나의 독재자,654,2906692546,385934,2014,20141030,127,15세관람가,56.0,4781,7.42,216,"최초의 남북정상회담을 앞두고,무명 배우 ‘성근’(설경구)은 회담 리허설을 위한 김일성의 대역 오디션에 합격한다. 생애 첫 주인공의 역할에 말투부터 제스처 하나까지 필사적으로 몰입하는 성근. 결국 남북정상회담은 무산되지만, 그는 김일성 역에서 빠져 나오지 못한다. 그로부터 20여년 후 스스로를 여전히 김일성이라 믿는 아버지 성근 때문에 미치기 직전인 아들 ‘태식’(박해일). 빚 청산을 위해 어쩔 수 없이 아버지를 다시 옛집으로 모셔온 태식은 독재자 수령동지(?)와 조용할 날 없는 하루하루를 보내는데...! 대한민국 한복판,김일성이 되어버린 아버지와 인생 꼬여버린 아들 그들의 기막힌 동거가 시작된다!"
1000343,브링 더 소울 : 더 무비,569,2902500310,336074,2019,20190807,103,전체관람가,98.0,8753,9.68,308,"서울을 시작으로 북미와 유럽까지 LOVE YOURSELF 투어를 마친 방탄소년단!전세계의 팬들과 함께 호흡하고 열광했던 유럽에서의 콘서트가 파리를 마지막으로 끝났다.그리고 모든 긴장이 풀어진 다음날, 파리의 작은 루프탑 테이블에서 멤버와 팬들에게 하지 못했던 그들만의 이야기를 나누는 작은 뒷풀이가 시작된다. 방탄소년단의 솔직담백한 이야기를 한 테이블에 둘러 앉아 들을 수 있는 설레임 가득한 시간이 펼쳐진다."
1000344,소수의견,398,2891431205,383332,2013,20150624,126,15세관람가,90.0,10856,8.71,422,"“피고는 경찰이 아들을 죽였다고 하고, 검사는 철거용역이라고 한다  원고 국민, 피고 대한민국을 상대로 진실을 묻다!” 지방대 출신, 학벌 후지고, 경력도 후진 2년차 국선변호사 윤진원(윤계상). 강제철거 현장에서 열여섯 살 아들을 잃고, 경찰을 죽인 현행범으로 체포된 철거민 박재호(이경영)의 변론을 맡게 된다. 그러나 구치소에서 만난 박재호는 아들을 죽인 건 철거깡패가 아니라 경찰이라며 정당방위에 의한 무죄를 주장한다. 변호인에게도 완벽하게 차단된 경찰 기록, 사건을 조작하고 은폐하려는 듯한 검찰, 유독 이 사건에 관심을 갖고 접근해오는 신문기자 수경(김옥빈). 진원은 단순한 살인 사건이 아님을 직감하고, 선배인 이혼전문 변호사 대석(유해진)에게 사건을 함께 파헤칠 것을 제안한다. 경찰 작전 중에 벌어진, 국가가 책임져야 할 살인사건, 진압 중에 박재호의 아들을 죽인 국가에게 잘못을 인정 받기 위해 진원과 대석은, 국민참여재판 및 ‘100원 국가배상청구소송’이라는 과감한 선택을 하는데…"
1000345,대장 김창수,748,2871905115,380581,2017,20171019,115,12세관람가,93.0,10967,8.45,461,"“나는 그 날 짐승 한 마리를 죽였을 뿐이다”1896년 황해도 치하포, 청년 김창수가 일본인을 죽이고 체포된다. 그는 재판장에서 국모의 원수를 갚았을 뿐이라고 소리치지만 결국 사형 선고를 받고 인천 감옥소에 수감된다. 일본의 편에 선 감옥소장 강형식은 자신에게 굴복하지 않는 김창수를 갖은 고문으로 괴롭히고 죄수들마저 김창수에게 등을 돌린다.하지만 그 곳은 그에게만 지옥이 아니었다. 못 배우고, 못 가졌다는 이유로 재판조차 받지 못한 채 억울한 옥살이를 하는 조선인들을 보며 김창수는 조금씩 현실에 눈을 뜨게 되고, 변화를 꿈꾸기 시작한다.천하고 평범한 청년이 대장 김창수로 거듭나기까지그의 모든 것을 바꿔놓은 625일의 이야기!"
1000346,웅남이,829,2867713071,314152,2023,20230322,97,15세관람가,74.0,9677,7.44,370,"태초에 마늘과 쑥을 100일 동안 먹고, 곰에서 사람이 된 최초의 인물이 있었으니그 이름 웅녀… 아니 웅남이??!!인간을 초월한 능력을 가졌지만 얼마 남지 않은 곰의 수명을 우연히 알게 된 충격에 경찰을 그만두고 빈둥빈둥 곰생인생을 살게 된다.하지만 자신과 머리부터 발끝까지 똑같이 생긴 테러 조직의 2인자가 있다는 사실을 알게 되고, 엄마의 소원인 경찰 복귀를 위해 형사, 구독자 10명의 유튜버, 동네 순경과 공조하여 국제 범죄 조직을 소탕하는 공조 수사대에 합류하게 되는데…"
1000347,내 심장을 쏴라,452,2856859132,387409,2014,20150128,101,15세관람가,61.0,6364,8.01,365,"경험이 말한다! “이 녀석은 피하라고!”  어린 시절의 트라우마 때문에 6년째 병원을 제집처럼 드나든, 누구보다 성실한 모범환자 ‘수명’.  하지만 움직이는 시한폭탄 ‘승민’과 엮이면서 그의 평화로운 병원라이프가 흔들리기 시작한다.    본능이 말한다! “이 녀석, 재미있겠다고!”  이유도 없이 강제로 병원에 갇히게 된 ‘승민’. 어떻게든 이 곳을 나가야만 하는 그는  같은 방 동기이자 동갑내기인 ‘수명’을 꼬드겨 탈출을 감행한다.    세상을 상대하러 나선 놈들!  모든 것을 내던진 청춘들의 위험한 탈출이 시작된다!"
1000348,석조저택 살인사건,539,2815742886,351830,2017,20170509,109,15세관람가,83.0,9851,8.19,691,"1947년 경성, 거대한 석조저택에서 두 남자가 마주한다.그리고 울린 여섯 발의 총성.최초 신고자의 전화를 받고 경찰이 출동하고, 운전수 ‘최승만’을 살해한 혐의로 경성 최고의 재력가 ‘남도진’이 체포된다. 하지만 현장에 남은 건 사체를 태운 흔적과 핏자국, 그리고 잘려나간 손가락 뿐. 미스터리한 석조저택 살인사건을 사건을 두고 치열한 법정공방이 벌어지는데… 정체불명의 운전수 최승만(고수) 경성 최고의 재력가 남도진(김주혁) 사건을 무마하려는 변호사(문성근) 유죄를 입증하려는 검사(박성웅)치밀하게 계획되고 잔인하게 실행된 살인사건! 이 모든 것은 누군가가 설계한 속임수다!"
1000349,오! 문희,1110,2798758600,351162,2020,20200902,109,12세관람가,91.0,11356,9.15,314,"평화로운 금산 마을. 불같은 성격에 가족 사랑도 뜨거운 ‘두원’(이희준)에게 하나뿐인 딸 ‘보미’가 뺑소니 사고를 당했다는 청천벽력 같은 소식이 전해진다. 게다가 현장의 유일한 목격자는 기억이 깜빡깜빡하는 엄니 ‘문희’(나문희)와 왈왈 짖기만 하는 개 ‘앵자’뿐.경찰 수사에 진전이 없자 속이 타들어가는 ‘두원’. 하지만 예기치 못한 순간 엄니 ‘문희’가 뜻밖의 단서를 기억해내자 엄니와 함께 논두렁을 가르며 직접 뺑소니범을 찾아 나서기 시작하는데! 아무도 못 잡으면, 우리가 직접 잡는다!"
1000350,경성학교: 사라진 소녀들,489,2749027700,356342,2014,20150618,99,15세관람가,53.0,4982,6.46,575,"외부와 단절된 경성의 한 기숙학교.어릴 때부터 몸이 약했던 주란(박보영)이 계모 손에 이끌려 전학을 온다. 낯설고 고립된 학교에서 주눅이 든 주란은 좀처럼 학교에 적응하지 못하고, 친구들은 이유를 말해주지 않은 채 그녀를 외면한다. 그런 주란에게 다가와 주는 이는 오직 급장 연덕(박소담)과 교장(엄지원)뿐이었다. 연덕과 금세 가까워진 주란은 그녀와 함께 갈 수 있다는 생각에 우수학생만 갈 수 있는 도쿄 유학까지 꿈꾸게 된다. 그러던 어느 날 학생들이 하나 둘 이상 증세를 보이다 흔적도 없이 사라지기 시작한다. 주란은 사라진 소녀들을 목격하지만 아무도 그녀의 말을 믿어주지 않고, 교장도 아무 일 없었다는 듯 우수학생 선발에만 힘쓸 뿐이다. 학교에서 벌어지는 사건들에 의문을 품은 주란, 하지만 곧 주란에게도 사라진 소녀들과 동일한 이상 증세가 나타나기 시작하는데…1938년 기록조차 될 수 없었던 미스터리가 드러난다!"
1000351,하이힐,385,2735972500,339844,2013,20140604,124,19세관람가(청소년관람불가),73.0,4748,7.77,354,"이건 내 선택이 아니야…신이 날 잊은 거야…  완벽한 남자의 조건을 모두 갖춘 강력계 형사 '지욱'은 범인을 단숨에 제압하는 타고난 능력을 발휘해 경찰은 물론 거대 범죄 조직 사이에서도 전설적인 존재로 불린다. 내면에 깊숙이 자리한 여자가 되고 싶은 욕망을 감추기 위해서 더욱 거친 남자의 모습으로 살아왔지만, 이제는 진짜 자신이 원하는 모습으로 살기 위한 새로운 삶을 준비하려고 하는데… 잔인하게 슬프고, 눈부시게 강렬한 감성 느와르가 온다!"
1000352,대가족,939,2689332800,303326,2023,20241211,107,12세이상관람가,93.0,9091,7.53,1095,"줄이 끊이지 않는 맛집 사장 무옥 승려 선언한 외아들 문석 때문에 대가 끊기다? 마지막 함씨 가문! 세울 것인가, 무너질 것인가! 자수성가 맛집의 근본, SNS 없던 시절부터 줄 서 먹던 노포 맛집 평만옥의 사장 무옥(김윤석)은 대를 이을 줄 알았던 외아들 문석이 승려가 되어 출가한 이후 근심이 깊어 간다. 자신의 대에서 끊겨버릴 예정인 가문을 걱정하던 가운데 어느 날, 평만옥에 문석이 자신의 아빠라며 방문한 어린 손님들! 끊길 줄 알았던 가문의 대를 잇게 생긴 무옥은 난생 처음 맛보는 행복을 느끼고 문석은 승려가 되기 이전의 과거를 되짚다 그만 충격적인 사실을 알게 되는데…"
1000353,싱글라이더,576,2685519021,351276,2016,20170222,97,15세관람가,88.0,10871,8.0,913,"그가 사라졌다그에게서 모든 것이 사라졌다증권회사의 지점장 강재훈(이병헌). 안정된 직장과 반듯한 가족, 나름 성공한 인생이라 생각했다. 어느 날 부실채권 사건으로 모든 것을 잃어버린 그는 가족이 있는 호주로 떠난다. 그러나 다른 삶을 준비하는 아내 수진의 모습을 보고 선뜻 다가가지 못하고 돌연 자취를 감추는데...완벽한 가정, 사라진 남편, 아무도 몰랐던 그의 충격적 진실이 밝혀진다."
1000354,7호실,629,2677284639,347790,2017,20171115,100,15세관람가,69.0,8835,7.09,406,"서울의 망해가는 DVD방 사장 두식(신하균). 학자금 빚을 갚으려 DVD방에서 일하는 알바생 태정(도경수).팔리지도 않던 가게에 기적처럼 매수자가 나타난 바로 그 때! 예상치 못한 사고가 일어나고, 두식은 시체를 7호실에 숨겨 봉쇄한다.한편, 빚을 해결해주는 조건으로 마약을 7호실에 잠시 감춰놨던 태정은 늘 열려있던 그 방의 문을 두식이 갑자기 잠가버리자 당황하는데…닫아야 사는 사장 vs 열어야 사는 알바생! 생존이 걸린 비밀을 감춘 방 ‘7호실’"
1000355,번 더 스테이지: 더 무비,243,2671391900,315010,2018,20181115,83,전체관람가,93.0,10718,,,"방탄소년단의 첫 번째 영화 번 더 스테이지: 더 무비 19개 도시, 40회의 공연, 55만석 날개를 펼친 소년들의 역사.성공적인 월드 투어로 마무리된 ‘2017 방탄소년단 라이브 트릴로지 에피소드3 윙스 투어(2017 BTS LIVE TRILOGY EPOSODE III THE WINGS TOUR)’를 가장 가까이에서 담아낸 방탄소년단의 첫 번째 영화지금, 우리 함께 빛나는 청춘의 순간이 스크린에 펼쳐진다"
1000356,1승,995,2669515130,307290,2021,20241204,107,12세이상관람가,93.0,9519,7.48,537,"그래도 한 번은 이기겠죠? 지도자 생활 평균 승률 10% 미만! 파직, 파면, 파산, 퇴출, 이혼까지 인생에서도 ‘패배’ 그랜드슬램을 달성 중인 배구선수 출신 감독 ‘우진’은 해체 직전의 프로 여자배구단 ‘핑크스톰’의 감독을 맡아 달라는 제안을 받는다.에이스 선수의 이적으로 이른바 ‘떨거지’ 선수들만 남은 팀 ‘핑크스톰’은 새로운 구단주 ‘정원’의 등장으로 간신히 살아나지만 실력도, 팀워크도 이미 해체 직전 상태.그 와중에 막장, 신파는 옵션, 루저들의 성장 서사에 꽂힌 ‘정원’은 ‘핑크스톰’이 딱 한번이라도 1승을 하면 상금 20억을 풀겠다는 파격 공약을 내세운다. 모두가 주목하는 구단이 됐지만 압도적인 연패 행진을 이어가는 ‘핑크스톰’.패배가 익숙했던 ‘우진’도 점점 울화통이 치밀고, 경험도 가능성도 없는 선수들과 함께 단 한번만이라도 이겨보고 싶은 마음이 생기는데…"
1000357,치외법권,446,2664941005,346483,2015,20150827,103,15세관람가,72.0,5576,7.22,345,"대한민국 1, 2위를 다투는 자타공인 또라이들이 만났다!범인만 봤다 하면 일단 패고 보는 프로파일러 ‘정진’.여자 꼬시려고 경찰대 수석 졸업한 강력계 형사 ‘유민’.경찰청장도 포기한 두 또라이 형사가 특수수사본부로 비밀리에 호출된다. 특명!! 또라이는 또라이로 잡아라!그야말로 골칫덩어리에, 내놓은 자식인 두 형사에게대한민국 높으신 분들을 뒤에 업고 법 위에 군림하는 최악의 범죄조직 보스를 잡으라는 명령이 떨어진다. 어떤 명령도, 외압도 받지 않는 특별한 수사팀에 투입된 두 형사. 법보다 주먹이 통하는 세상을 향한 그들의 통쾌한 액션이 시작된다.X같은 세상, 통쾌하게 날려버린다!법보다 주먹이 통하는  치외법권"
