movie_code,movie_name,distributor,screen_national,sales_national,audience_national,production_year,release_date,director,actor,production_company,genre,length,age_restriction,sales_01,audience_01,screen_01,sales_02,audience_02,screen_02,sales_03,audience_03,screen_03,sales_04,audience_04,screen_04,sales_05,audience_05,screen_05,sales_06,audience_06,screen_06,sales_07,audience_07,screen_07,sales_08,audience_08,screen_08,sales_09,audience_09,screen_09,sales_10,audience_10,screen_10,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000545,F20,와이드 릴리즈(주),218,"155,242,500","22,412",2021,20211006,홍은미,장영남 | 김정영 | 이지하 | 김미화 | 유서진 | 이환,"KBS,몬스터 유니온",스릴러,104,15세관람가,"34,471,000","5,422",,"10,110,800","1,457",,"11,895,600","1,683",,"15,622,400","1,895",,"16,027,600","1,852",,"11,624,700","1,382",,"25,457,400","4,154",,"1,281,000",162,,"2,606,000",416,,"1,232,000",133,,,,5.68,269,"나의 삶은 모든 것이 완벽했다어디에 내놔도 자랑스러운 아들을 둔 엄마 ‘애란’은 군 생활을 떠났던 아들 ‘도훈’에게 조현병이 발병했다는 충격적인 소식을 듣게 된다.완벽했던 자신의 일상을 빼앗길까 두려운 ‘애란’은 아들의 병을 숨긴 채 살아가기로 결심하고그러나, 순조로울 것만 같았던 그녀의 삶에 유일한 비밀을 알고 있는 ‘경화’가 나타나자 ‘애란’의 불안은 점점 광기로 변해가는데…2021년, 가장 날카롭고 충격적인 영화가 온다!"
1000546,유포자들,와이드 릴리즈(주),123,"154,680,500","23,721",2022,20221123,홍석구,박성훈 | 김소은 | 송진우 | 박주희 | 임나영 | 이종민,"KBS,㈜아센디오","범죄,드라마,스릴러",101,15세관람가,"22,834,700","3,679",289,"15,581,500","2,476",263,"16,007,200","2,541",259,"17,979,700","2,555",269,"18,854,500","2,709",250,"5,121,400",700,195,"20,475,400","3,546",245,"1,987,000",296,29,"6,965,500",981,37,"2,033,500",334,31,77.0%,"4,083",7.40,5,"“핸드폰이 사라지고, 나는 N번째가 되었다”행복한 결혼 생활을 꿈꾸던 남자 ‘도유빈’(박성훈)자신의 오랜 친구 ‘공상범’(송진우)의 유혹에 이끌려 클럽에서 잊지 못할 하루를 보낸다.그리고 사라진 전날 밤의 기억과 핸드폰누군가로부터 걸려온 한 통의 전화수화기 너머 범인은 3천 3백만 원을 구해오지 않으면 ‘그’ 영상을 세상에 공개하겠다고 하는데…오늘 밤, 숨기고 싶었던 모든 것이 잠금해제 된다!"
1000547,파워배틀 와치카: 와치가면의 역습,(주)에스에이엠지엔터테인먼트,246,"153,909,000","22,110",2017,20170601,이영준 | 김래경,엄상현 | 전태열 | 정혜원 | 정영웅 | 신용우 | 와치가면,㈜삼지애니메이션,"액션,어드벤처",74,전체관람가,"3,552,500",546,123,"4,152,900",556,130,"33,070,300","4,553",297,"33,768,800","4,640",293,"10,400,900","1,589",212,"42,720,100","6,046",193,"1,791,000",283,74,"523,000",87,21,"733,500",124,24,"7,040,000","1,093",91,92.0%,142,8.49,55,히어로즈컵 챔피언이 된 ‘지노’에게 배달된 의문의 편지 한 통!그건 바로 난폭하기로 소문난 ‘얼티메이트 와치카 배틀리그(UWB)’ 초대장이었다.드디어 UWB 경기가 있던 날 경기를 관람하고 집에 가는 길에 정체불명의 괴한들에게‘지노’의 와치카인 블루윌이 납치당하지만 우여곡절 끝에 블루윌을 되찾게 된다.괴한들의 정체를 알게 된 ‘지노’는 그들의 음모를 막기 위해 정체를 숨긴 채 ‘와치가면’이 되어  블루썬더로 변신한 블루윌과 함께 UWB에 참가하게 되는데…과연 와치가면은 UWB에서 새로운 영웅으로 등극할 것인가?
1000548,트와이스랜드,씨제이 씨지브이(CJ CGV)(주),53,"153,765,000","18,252",2018,20181207,JYP ENTERTAINMENT,나연 | 정연 | 모모 | 사나 | 지효,JYP 엔터테인먼트,"뮤직,인물",109,전체관람가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0%,"1,170",9.20,356,"사랑스러운 답정너로 변신한 ‘예스 오어 예스(YES or YES)’까지 10연타 히트곡 행진을 이루며 데뷔 3주년을 화려하게 장식하고 있는 트와이스를 영화로 만난다.    “원스~ 우리가 돌아왔어요”    2018년 5월, 아시아 원톱 걸그룹 ‘트와이스’의 두 번째 투어 ‘트와이스랜드 존 2 : 판타지파크(TWICELAND ZONE 2 : FANTASY PARK)’가 세계 팬들에게 눈으로 한 번, 귀로 한 번, 두 배의 감동을 전하며 화려한 막을 내린 잊을 수 없는 그 열기와 흥분을 스크린에 고스란히 담았다.    영화 ‘트와이스랜드(TWICELAND)’를 통해 두 번째 콘서트 실황과 9명의 멤버들의 인간적이고 진솔한 모습을 만난다. 데뷔곡 ‘우아하게(OOH-AHH하게)’부터 ‘치어업(CHEER UP)’, ‘티티(TT)’, ‘낙낙(KNOCK KNOCK)’, ‘시그널(SIGNAL)’ 등 매 앨범마다 음원 사이트 1위를 기록한 히트곡들과 밝은 에너지 가득한 무대로 실제 콘서트장에 있는 듯한 현장감을 전한다.    “언제나 곁에 있을게”    영화는 싱가포르, 방콕, 자카르타 등 해외 투어 모습과 비하인드 스토리, 그리고 팬들을 향한 애정 넘치는 인터뷰까지 아홉 멤버들의 빛나는 날들을 보여준다.  늘 곁에 있겠다는 약속을 한 팬들에게 특별한 추억과 선물이 될 ‘트와이스랜드’.  사탕처럼 달콤하고 아름다운 소녀들, 따로 또 같이 다채로운 개성을 뽐내는 트둥이들의 매력이 가득한 트와이스랜드의 문이 활짝 열렸다!"
1000549,목스박,(주)라온컴퍼니플러스,122,"147,129,705","16,776",2023,20240320,고훈,오대환 | 지승현 | 이용규 | 김정태 | 이영준 | 장원,㈜스튜디오설,"액션,코메디",98,15세관람가,"23,064,892","2,506",158,"13,032,973","1,431",148,"14,546,673","1,579",160,"20,676,641","2,249",169,"20,438,246","2,298",164,"7,944,212",921,147,"12,115,695","1,486",155,"5,575,778",700,44,"2,204,178",296,29,"1,808,400",216,27,81.0%,71,9.35,23,"왕갈비파의 경철과 태용이 왕갈비파 보스의 생일을 축하하는 자리, 삼거리파 황인성이 들이닥쳐 장보스는 죽고, 삼거리파의 눈을 피하기 위해 각각 경철은 천사의 교회에 태용은 은신사에 피신한다. 교회로 피신한 경철은 새로운 목회자로 추앙받고 절로 피신한 태용은 범죄자들이 피신을 와서 곤란하던 은신사의 잡범들을 내쫒으며 주지,환장스님과 함께 절 생활을 시작한다.한편 미친개 형사 차도필에게 동자신이 들어오고 경철,태용과 같이 황인성에게 소중한 딸과 같은 햄스터 혜리를 잃은 도필은 경철,태용에게 연합을 제안한다. 조폭목사, 조폭스님, 박수무당형사의 연합작전이 시작된다."
1000550,정국: 아이 엠 스틸 위드 유,씨지브이 아이스콘,41,"146,215,000","5,849",2024,20241009,박준수,정국,㈜하이브,"뮤직,인물",112,전체관람가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0%,256,7.83,18,"정국: 아이 엠 스틸 의 특별한 싱어롱 파티에 초대합니다! “'Seven (feat. Latto)', '3D (feat. Jack Harlow)', 'Standing Next to You’ 등 정국의 대표 히트곡을 함께 부르는 시간! 정국: 아이 엠 스틸 이 싱어롱 영상을 더해  정국: 아이 엠 스틸 위드 유 로 돌아온다.언제나 아미(ARMY)와 함께하고 싶은 정국의 마음을 제목에 담은  정국: 아이 엠 스틸 위드 유 ,20분의 싱어롱을 통해 정국과 팬들의 목소리로 영화관을 가득 채울 수 있다. 정국: 아이 엠 스틸 을 대형 스크린에서 볼 수 있는 마지막 기회!글로벌 팝스타에 등극하기까지 정국이 지나온 여정과 전 세계 ARMY와 나눈 감동적인 순간,모두가 함께 노래하는 파티 이벤트가 CGV에서 10월 9일부터 시작된다. Party, Party, Yeah!"
1000551,나는 여기에 있다,와이드 릴리즈(주),122,"143,076,700","18,504",2022,20230412,신근호,조한선 | 정진운 | 정태우 | 노수산나 | 박순천 | 서인철,㈜미학인우주선,"액션,범죄,스릴러",82,15세관람가,"4,504,000",500,166,"4,012,300",456,163,"4,037,500",465,132,"6,039,000",663,143,"5,821,600",668,147,"2,488,000",279,104,"2,576,800",292,101,"772,000",84,36,"800,500",91,25,"1,049,000",122,30,,,5.85,40,"과거, 살인자를 검거하는 과정에서 칼에 폐를 찔린 후 장기 이식을 통해 기적적으로 살아난 형사 ‘선두’(조한선)수사 일선에 복귀한 그는 연쇄 살인범 ‘규종’(정진운)을 쫓던 중 장기 이식 코디네이터 ‘아승’(노수산나)을 통해 ‘규종’이 자신과 같은 공여자의 장기를 이식받은 것은 물론, 공여자가 과거 자신이 검거했던 살인자라는 것을 알게 되는데…피 끓는 형사 VS 폭주하는 살인자지독한 운명에 얽힌 두 남자의 극한 추격이 시작된다!"
1000552,더블패티,"(주)케이티알파,판씨네마(주)",265,"132,609,660","15,383",2020,20210217,백승환,신승호 | 아이린 | 송지인 | 이병수 | 유병훈 | 실장,백그림,드라마,107,15세관람가,"38,406,440","4,644",403,"15,214,530","1,810",310,"12,484,330","1,393",277,"13,373,390","1,453",268,"15,364,090","1,603",268,"4,537,770",529,195,"7,271,010",843,235,"535,640",79,24,"839,000",94,22,"942,270",103,24,70.0%,"1,248",9.14,36,"‘힘내’라는 말로는 위로가 되지 않던 그날, 입 찢어지게 햄버거를 먹던 너냉삼에 소맥을 찰 지게 말던 너 보기만 해도 ‘힘’이 솟는 우리의 인연이 시작됐다."
1000553,극장판 샤이닝스타:새로운 루나퀸의 탄생!,(주)리틀빅픽쳐스,117,"129,098,700","15,785",2019,20190718,박일호 | 정지훈,정혜원 | 이명호 | 박리나 | 이지현 | 김은아,㈜마로스튜디오,뮤직,78,전체관람가,"8,704,500","1,098",141,"8,939,600","1,045",139,"29,665,600","3,379",180,"31,028,600","3,560",184,"3,874,000",574,122,"5,398,100",781,135,"1,975,500",278,34,"1,604,500",238,21,"1,611,500",189,17,"3,269,100",395,19,95.0%,568,9.17,110,"루나퀸을 꿈꾸는 우리들의 빛나는 스테이지가 펼쳐진다! 세계 최고의 아이돌 학교 샤이닝스타 스쿨!데뷔반의 완성형 연습생 ‘헤라’와 노력형 연습생 ‘나라’는 세계 최고의 아이돌 스타 타이틀 '루나퀸'이 되기 위한 오디션에 돌입한다.그러던 중 ‘헤라’는 자신이 속한 그룹 '돌스'에서 돌연 탈퇴하고 ‘나라’가 속해 있는 그룹에 합류, 새로운 팀 '뉴 멜로디'가 결성된다.하지만 실력지상주의 이사장 ‘칼리오페’는 ‘헤라’에게 솔로로 ‘루나퀸’ 결승 무대에 오르면 단독 우승을 할 수 있다며 '뉴 멜로디'와 ‘헤라’를 갈라 놓으려 하고, ‘뉴 멜로디’의 우정이 흔들리기 시작 하는데… 루나퀸과 우리의 우정 모두를 지킬 수 있을까!"
1000554,핑크퐁 시네마 콘서트 : 우주대탐험,더핑크퐁컴퍼니(주),182,"118,488,500","15,229",2019,20200130,변희선 | 정진영 | 김나윤,조경이 | 김서영,스마트스터디㈜,어드벤처,66,전체관람가,"20,010,500","2,693",341,"11,241,000","1,369",285,"26,254,500","3,208",435,"19,180,000","2,318",374,"2,399,500",301,100,"3,071,000",437,120,"1,903,000",246,86,"2,155,000",280,56,"1,606,500",182,59,"4,181,500",479,102,86.0%,472,8.79,205,"잃어버린 5개의 별 조각을 찾아줘!우주여행을 하던 핑크퐁과 아기상어 올리, 갑자기 날아온 운석에 부딪혀 우주선의 별이 조각나버렸어요. 우리 함께 잃어버린 별 조각을 찾기 위해 5개의 행성으로 신나는 우주 모험을 떠나요!"
1000555,우리 사랑이 향기로 남을 때,"주식회사 콘텐츠존,(주)다자인소프트",173,"115,424,800","12,364",2022,20230208,임성용,윤시윤 | 설인아 | 문지인 | 이규복 | 김영웅 | 김광수,"㈜도깨비미디어,주식회사 콘텐츠존","코메디,드라마,멜로/로맨스,판타지",108,15세관람가,"15,388,600","1,694",357,"11,342,300","1,212",317,"10,371,400","1,086",320,"17,922,900","1,824",354,"14,269,800","1,421",316,"5,046,900",529,199,"5,403,500",548,198,"3,224,000",324,106,"2,918,000",308,102,"3,160,700",318,108,,,6.71,97,"코 끝에서 시작되는 달콤한 사랑?!삶에 치여 제대로 된 연애 한 번 못해본 남자 ‘창수’(윤시윤)낯선 이에게 받은 향수를 뿌리자마자 여자들이 달려든다?!가족에 치여 누굴 좋아해본 적도 없는 것 같은 여자 ‘아라’(설인아)어느 날, 매일같이 타던 버스에서 나는 향기에 두근대기 시작한다‘창수’에게 이끌린 ‘아라’는 영문도 모른 채 사랑에 빠지고, 서툴러도 조금씩 사랑을 키워나가던 그때!갑작스럽게 등장한 전 애인 ‘제임스’(노상현)가 폭로한 ‘창수’의 비밀!내가 사랑에 빠진 게, 향수 때문이라고?2023년 2월, 마법 같은 로맨스가 시작된다!"
1000556,부활,(주)중헌홀딩스,83,"112,596,500","14,437",2020,20200709,구수환,이태석,㈜중헌홀딩스,인물,110,전체관람가,"5,289,000",703,117,"3,353,500",407,113,"5,496,500",652,116,"7,530,500",891,119,"3,447,000",453,102,"3,155,500",446,100,"3,173,000",473,73,"2,453,000",346,65,"2,646,000",356,63,"4,560,500",576,66,,1,8.93,569,"이태석 신부가 아프리카 톤즈에 뿌린 사랑의 씨앗이 꽃으로 피어나는 이야기 울지마톤즈  후속영화, 《부활》아프리카 수단에서 헌신하다 마흔 여덟의 젊은 나이에 세상을 떠난 이태석 신부.십년 후 그분의 사랑으로 자란 제자들을 찾아 나섰다.의사약사공무원의대에 다니는 제자만 40여명.놀라운 것은 모두가 이태석 신부의 삶을 살아가고 있다.주민들은 이 신부가 돌아왔다며 기뻐한다.십만 킬로미터 대장정, 일 년 간의 추적인간이 인간에게 꽃이 되어 주는 감동을 공개한다."
1000557,무수단,오퍼스픽쳐스(유),228,"112,188,400","14,386",2015,20160303,구모,이지아 | 김민준 | 도지한 | 김동영 | 오종혁 | 이언수,골든타이드픽처스㈜,"미스터리,스릴러",87,15세관람가,"16,110,500","2,179",441,"19,825,300","2,469",437,"31,013,200","3,862",375,"23,922,900","2,946",325,"6,972,500",958,275,"6,153,000",852,255,"7,025,000",951,262,"81,000",10,3,"282,000",48,6,"138,000",25,4,59.0%,316,7.64,39,"비무장지대, 그곳이 뚫렸다!대한민국 최전방 비무장지대에서 벌어진 원인불명의 사고최정예 특임대 급파! 24시간 내 돌아오지 못하면 모두 죽는다!비무장지대에서 원인불명의 사망, 실종사건이 연이어 발생하자 남측에서는 특전대 엘리트 출신의 조진호 대위(김민준)와 생화학 주특기 장교 신유화 중위(이지아)를 각각 팀장, 부팀장으로 한 최정예 특임대를 구성해 24시간 내에 사건의 실체를 파악해 올 것을 명한다. 그러나 그곳에 들어선 순간 심상치 않은 흔적들이 발견되고, 대원들도 하나 둘씩 이상한 징후를 감지하기 시작하는데…"
1000558,비의도적 연애담 스페셜,주식회사 넘버쓰리픽쳐스,23,"107,713,000","7,181",2022,20230614,장의순,차서원 | 공찬 | 원태민 | 도우 | 김용진 | 한중연,주식회사 넘버쓰리픽쳐스,"코메디,멜로/로맨스,드라마",122,12세관람가,"7,920,000",528,30,"4,349,500",290,29,"2,940,000",196,29,"16,499,500","1,100",31,"22,890,000","1,526",28,"1,350,000",90,26,"1,620,000",108,26,"4,694,500",313,12,"1,800,000",120,11,"1,844,500",123,11,94.0%,446,8.56,16,"시작은 의도적, 연애는 ‘비’의도적!’ 거짓말로 시작된 관계에서 진짜 사랑에 빠지게 된 두 남자의 이야기를 담은 신뢰회복 심쿵로맨스 드라마"
1000559,화이트데이: 부서진 결계,(주)제이앤씨미디어그룹,356,"102,070,580","10,997",2019,20211006,송운,강찬희 | 박유나 | 장솜이 | 이혜란 | 정교림,㈜슬기로운늑대,"공포,판타지",90,15세관람가,"17,624,910","1,899",545,"10,966,170","1,155",410,"12,159,500","1,238",391,"19,324,620","1,950",448,"18,455,010","1,869",423,"12,342,940","1,280",330,"4,658,160",527,223,"750,800",121,26,"342,000",70,12,"602,970",90,19,55.0%,316,,,"어둠이 깃든 땅을 학생들의 맑은 기운으로 봉인한 연두고등학교.최근 원인을 알 수 없는 사건이 연속되는 가운데 오늘 희민이라는 아이가 전학 왔다.본인의 운명이 뒤바뀔 것이라는 사실은 모른 채…결계가 깨진 그날 밤, 마침내 그가 각성한다!"
1000560,분노의 강,(주)이놀미디어,88,"100,458,917","11,766",2023,20240529,윤철형,김강일 | 윤경호 | 김소빈 | 한유은 | 김명국 | 메이트,뉴크마그(주),드라마,87,12세관람가,"11,645,900","1,433",100,"10,256,817","1,265",100,"13,528,800","1,674",100,"12,258,000","1,398",72,"6,281,100",756,74,"3,581,700",437,65,"16,298,600","1,929",91,"16,000",2,2,"303,000",30,5,"188,000",19,4,65.0%,"1,290",6.43,121,"“행복하게 살자, 우리”모두가 모르는 반쪽의 진실아버지 ‘기철’은 소중한 가족과 철책의 반대편, 내일이 있는 삶을 꿈꾸며 목숨 건 모험에 뛰어든다.하지만 그의 계획은 수포로 돌아가고, 아들 ‘철수’만이 살아남는다.그로부터 10년 후, 모든 걸 잃은 ‘철수’ 앞에 한줄기 빛 ‘연희’가 나타나고 ‘철수’는 다시 새로운 세상을 꿈꾸게 되는데…"
